id,Hardness
10407,2.668203407315383
10408,2.8381695323760465
10409,5.69419957712889
10410,4.474072455710478
10411,4.808561478291736
10412,5.06584642052286
10413,3.751005427441655
10414,5.0782569872861885
10415,3.206373244821756
10416,4.770726188209978
10417,4.047310236226973
10418,4.609693375465616
10419,6.078745450071131
10420,4.209883159307024
10421,5.400012805265918
10422,5.448675864815007
10423,4.0623138364641065
10424,4.418811923063235
10425,5.390150572297345
10426,2.462381020023797
10427,4.038868694893719
10428,4.622460283997293
10429,5.537369425273769
10430,3.654964601253356
10431,4.282556154350768
10432,5.562001752761694
10433,5.560883796173691
10434,5.225546825030563
10435,5.73233067411318
10436,5.630377118394778
10437,5.663706149752353
10438,6.050178811511304
10439,5.6702564495213394
10440,4.242275838837307
10441,2.9421971522518096
10442,4.066639368327606
10443,2.590459543805876
10444,4.119764114623408
10445,5.399938925076398
10446,3.57346171639941
10447,5.142274748988842
10448,5.726341606016568
10449,4.734574375911813
10450,5.709649688095322
10451,5.457479003262109
10452,3.226910213136006
10453,5.545193197571985
10454,4.674907317544867
10455,3.0367667922464707
10456,3.1524051030748246
10457,2.711932575441151
10458,9.296953972020079
10459,5.462854993268373
10460,3.804775948792646
10461,5.780477186161553
10462,5.027203026526938
10463,5.52315318905171
10464,5.547935678694211
10465,2.9057851011658347
10466,5.803076831964229
10467,5.674435099970444
10468,2.9511010739850607
10469,4.8512010491107755
10470,5.079987939238346
10471,5.425247445207169
10472,2.52578568750691
10473,5.767604004885166
10474,3.168986213912388
10475,5.594707276827754
10476,3.566344465864717
10477,5.655211078004649
10478,4.551598960719232
10479,4.609693375465616
10480,4.169929975894114
10481,4.039051926776025
10482,5.6616281916646445
10483,5.848239243483297
10484,2.409484869923338
10485,3.726179733272353
10486,2.248811953681925
10487,2.657662409946089
10488,5.578766565554304
10489,4.5921818184220635
10490,4.05728581682329
10491,5.7203205535619555
10492,6.2863894031018335
10493,2.7265593821962164
10494,3.307368997805375
10495,3.3430798997751974
10496,3.623676593920115
10497,5.2074469701671715
10498,5.703033915952141
10499,5.982737085450618
10500,4.100755315214897
10501,2.9680642843804472
10502,8.379739332813715
10503,5.464934032596671
10504,5.678924999140856
10505,2.594933863404285
10506,3.438001857409193
10507,5.73574490210082
10508,2.84207927597025
10509,3.147932521121125
10510,4.193891149459903
10511,2.5108393970531675
10512,5.328980584027443
10513,5.225863952885429
10514,3.978396971767474
10515,2.73878977691416
10516,3.8520012117465012
10517,5.542289684448135
10518,4.163694013844593
10519,5.7548959423664074
10520,5.51506135654916
10521,4.486810618961182
